GlobalSubCodeId,GlobalCodeId,SubCodeName,Code,Description,Active,CannotModifyNameOrDelete,SortOrder,ExternalCode1,ExternalSource1,ExternalCode2,ExternalSource2,Bitmap,BitmapImage,Color,RowIdentifier,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,DeletedBy,RecordDeleted,DeletedDate
12410,4684,2310A - NM1 - 03-06 Attending Provider First Name,AttendingProviderFirstName,2310A - NM1 - 03-06 Attending Provider First Name,Y,N,,#ClaimLines,,,,,,,D831DBC7-8781-4417-95FA-F3DC359AE68D,EII-2329,2023-06-20 23:41:17.820,EII-127503,2025-02-10 00:25:52.177,,,
12411,4684,2310A - NM1 - 03-06 Attending Provider Last Name,AttendingProviderLastName,2310A - NM1 - 03-06 Attending Provider Last Name,Y,N,,#ClaimLines,,,,,,,D0ED2A63-A188-489B-875F-92B74B1AAEB8,EII-2329,2023-06-20 23:41:17.820,EII-127503,2025-02-10 00:25:52.177,,,
12412,4684,2310A - NM1 - 09 Attending Provider NPI,AttendingProviderId,2310A - NM1 - 09 Attending Provider NPI,Y,N,,#ClaimLines,,,,,,,D46FC565-C50F-4A50-B537-8C618CDE6153,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12413,4684,2310A - PRV - 03 Attending Provider Taxonomy Code,AttendingProviderTaxonomyCode,2310A - PRV - 03 Attending Provider Taxonomy Code,Y,N,,#ClaimLines,,,,,,,C16F0671-D3B0-4958-BD8E-B165BBB48776,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12414,4684,2310D - NM1 - 03-06 Rendering Provider Last Name,RenderingProviderLastName,2310D - NM1 - 03-06 Rendering Provider Last Name,Y,N,,#ClaimLines,,,,,,,96E31B9E-3E1A-4C7E-876E-482DDDE013AE,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12415,4684,2310D - NM1 - 03-06 Rendering Provider First Name,RenderingProviderFirstName,2310D - NM1 - 03-06 Rendering Provider First Name,Y,N,,#ClaimLines,,,,,,,D615D803-8D8C-4B55-A74A-E760840EC7D9,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12416,4684,2310D - NM1 - 09 Rendering Provider NPI,RenderingProviderId,2310D - NM1 - 09 Rendering Provider NPI,Y,N,,#ClaimLines,,,,,,,318DB80B-2690-4CF5-8346-3B16D97C5453,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12417,4684,2400 - NTE - 01 Note Reference Code,ServiceNoteReferenceCode,2400 - NTE - 01 Note Reference Code,Y,N,,#ClaimLines,,,,,,,4ED98DFA-2555-4BAB-8873-DFD15DE2FD20,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12418,4684,2400 - NTE - 02 Service Note Text,ServiceNote,2400 - NTE - 02 Service Note Text,Y,N,,#ClaimLines,,,,,,,868264C3-3F83-4080-9785-99D569BB568C,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12419,11134525,2010AA - N3 - Billing Provider Address1,PaymentAddress1,2010AA - N3 - Billing Provider Address1,Y,N,,#ClaimLines,,,,,,,9095974B-6192-447D-8206-AD1BB4A9AD4E,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12420,11134525,2010AA - N3 - Billing Provider Address2,PaymentAddress2,2010AA - N3 - Billing Provider Address2,Y,N,,#ClaimLines,,,,,,,FED30F9C-10F3-4A21-A4EE-E21A22C514A4,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12421,11134525,2010AA - N4 - Billing Provider City,PaymentCity,2010AA - N4 - Billing Provider City,Y,N,,#ClaimLines,,,,,,,14E3A617-98E8-46A8-8CE0-30A01B57BD03,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12422,11134525,2010AA - N4 - Billing Provider State,PaymentState,2010AA - N4 - Billing Provider State,Y,N,,#ClaimLines,,,,,,,8940788A-09A7-44B0-84B8-01A7B497BA71,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12423,11134525,2010AA - N4 - Billing Provider Zip,PaymentZip,2010AA - N4 - Billing Provider Zip,Y,N,,#ClaimLines,,,,,,,07E1F11E-3485-4FC1-8833-935D8EC237D5,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12424,11134525,2010AA - NM1 - 03-06 Billing Provider Last Name,BillingProviderLastName,2010AA - NM1 - 03-06 Billing Provider Last Name,Y,N,,#ClaimLines,,,,,,,759DDF0A-71AF-4EAA-B26C-AD3EEB7DE5E9,EII-2329,2023-06-20 23:41:17.820,EII-127503,2025-02-10 00:25:52.177,,,
12425,11134525,2010AA - NM1 - 03-06 Billing Provider First Name,BillingProviderFirstName,2010AA - NM1 - 03-06 Billing Provider First Name,Y,N,,#ClaimLines,,,,,,,2637FB2A-ED81-49BE-AA8E-6CDE699642F2,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-01-08 00:21:13.820,,,
12426,11134525,2010AA - NM1 - 08 Billing Provider ID Qualifier,PayToProviderIdType,2010AA - NM1 - 08 Billing Provider ID Qualifier,N,N,,#ClaimLines,,,,,,,7F8247C3-8E72-4E76-9EC8-1C785FB99793,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-01-08 00:19:31.413,,Y,2024-01-08 00:21:13.823
12427,11134525,2010AA - NM1 - 09 Billing Provider ID,BillingProviderNPI,2010AA - NM1 - 09 Billing Provider ID,Y,N,,#ClaimLines,,,,,,,DD3B3367-66D6-4D67-96EF-1069D3054197,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-01-08 00:21:13.820,,,
12428,11134525,2000A - PRV - 03 Billing Provider Taxonomy Code,BillingTaxonomyCode,2000A - PRV - 03 Billing Provider Taxonomy Code,Y,N,,#ClaimLines,,,,,,,F8B895BD-8546-40F1-B411-26071B586EB3,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12429,11134525,2300 - CL1 - 01 - Admission Type Code,OverrideAdmissionTypeCode,2300 - CL1 - 01 - Admission Type Code,Y,N,,#ClaimLines,,,,,,,698E119C-5378-4C89-A893-498C8316635E,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 00:31:59.173,,,
12430,11134525,2300 - CL1 - 02 - Admission Source Code,OverrideAdmissionSourceCode,2300 - CL1 - 02 - Admission Source Code,Y,N,,#ClaimLines,,,,,,,3CB2CE21-4AF7-4FEE-AF3B-5C3EB9B9DB84,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 00:31:59.173,,,
12431,11134525,2300 - CL1 - 03 - Patient Status Code,OverridePatientStatusCode,2300 - CL1 - 03 - Patient Status Code,Y,N,,#ClaimLines,,,,,,,9E25E236-DA4C-46C6-BFEC-55DD9ECA76E5,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 00:31:59.173,,,
12432,11134525,2300 - CLM - 05:1 Facility Type Code,PlaceOfServiceCode,2300 - CLM - 05:1 Facility Type Code,Y,N,,#ClaimLines,,,,,,,039FF316-4C97-4391-9579-56F96345CE28,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-10-28 04:09:48.260,,,
12433,11134525,2300 - CLM - 05:3 Claim Frequency Code,OverrideClaimFrequencyCode,2300 - CLM - 05:3 Claim Frequency Code,Y,N,,#ClaimLines,,,,,,,4D8C43C7-5EFE-4374-A9A7-B0FF98B6DA53,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 00:31:59.173,,,
12434,11134525,2300 - NTE - 01 Note Reference Code,ClaimNoteReferenceCode,2300 - NTE - 01 Note Reference Code,Y,N,,#ClaimLines,,,,,,,DB3CC1DD-46AC-42CA-88A8-D5B6906FF82D,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12435,11134525,2300 - NTE - 02 Claim Note Text,ClaimNote,2300 - NTE - 02 Claim Note Text,Y,N,,#ClaimLines,,,,,,,1F50E7D3-318D-4B9B-A5E0-DAB35033C507,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12436,11134525,2310A - NM1 - 03-06 Attending Provider First Name,AttendingProviderFirstName,2310A - NM1 - 03-06 Attending Provider First Name,Y,N,,#ClaimLines,,,,,,,7B6764E8-3A57-4BD1-946B-F93C8DE6B114,EII-2329,2023-06-20 23:41:17.820,EII-127503,2025-02-10 00:25:52.177,,,
12437,11134525,2310A - NM1 - 03-06 Attending Provider Last Name,AttendingProviderLastName,2310A - NM1 - 03-06 Attending Provider Last Name,Y,N,,#ClaimLines,,,,,,,8D5AC6D5-7456-4D81-A030-DE8D4D76D475,EII-2329,2023-06-20 23:41:17.820,EII-127503,2025-02-10 00:25:52.177,,,
12438,11134525,2310A - NM1 - 09 Attending Provider NPI,AttendingProviderId,2310A - NM1 - 09 Attending Provider NPI,Y,N,,#ClaimLines,,,,,,,EAFF2B5E-4723-4086-9147-0705EE9578FA,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12439,11134525,2310A - PRV - 03 Attending Provider Taxonomy Code,AttendingProviderTaxonomyCode,2310A - PRV - 03 Attending Provider Taxonomy Code,Y,N,,#ClaimLines,,,,,,,4EE8B7A3-76D4-4F49-A392-86AD333AF61E,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12440,11134525,2310D - NM1 - 03-06 Rendering Provider Last Name,RenderingProviderLastName,2310D - NM1 - 03-06 Rendering Provider Last Name,Y,N,,#ClaimLines,,,,,,,45AAA83E-12EA-4729-878D-189C714F6EAC,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12441,11134525,2310D - NM1 - 03-06 Rendering Provider First Name,RenderingProviderFirstName,2310D - NM1 - 03-06 Rendering Provider First Name,Y,N,,#ClaimLines,,,,,,,DF7198B2-B2DE-435B-9C5F-533B57869F7D,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12442,11134525,2310D - NM1 - 09 Rendering Provider NPI,RenderingProviderId,2310D - NM1 - 09 Rendering Provider NPI,Y,N,,#ClaimLines,,,,,,,17F77C9E-5E48-40D6-ABD6-134966FAC6EB,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12443,11134525,2400 - NTE - 01 Note Reference Code,ServiceNoteReferenceCode,2400 - NTE - 01 Note Reference Code,Y,N,,#ClaimLines,,,,,,,DF028557-609F-4F58-8146-F982F22204F9,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12444,11134525,2400 - NTE - 02 Service Note Text,ServiceNote,2400 - NTE - 02 Service Note Text,Y,N,,#ClaimLines,,,,,,,CD845CE7-3D13-4FA2-8724-494C9CD5703D,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12445,4683,2010AA - N3 & N4 - Varies - Billing Provider Address 1,PaymentAddress1,2010AA - N3 & N4 - Varies - Billing Provider Address 1,Y,N,,#ClaimLines,,,,,,,A9884E0D-F8B9-447D-9B51-5F727F4FFF11,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12446,4683,2010AA - N3 & N4 - Varies - Billing Provider Address 2,PaymentAddress2,2010AA - N3 & N4 - Varies - Billing Provider Address 2,Y,N,,#ClaimLines,,,,,,,AE371290-AC22-4782-8189-145450B1A58C,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12447,4683,2010AA - N3 & N4 - Varies - Billing Provider City,PaymentCity,2010AA - N3 & N4 - Varies - Billing Provider City,Y,N,,#ClaimLines,,,,,,,F7F4DB86-D74F-489C-BF87-958404744DCE,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12448,4683,2010AA - N3 & N4 - Varies - Billing Provider State,PaymentState,2010AA - N3 & N4 - Varies - Billing Provider State,Y,N,,#ClaimLines,,,,,,,BE33BC0C-2183-4850-9E39-DDD279511624,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12449,4683,2010AA - N3 & N4 - Varies - Billing Provider Zip,PaymentZip,2010AA - N3 & N4 - Varies - Billing Provider Zip,Y,N,,#ClaimLines,,,,,,,D21EB0B5-5064-4CC9-8B7C-87D91B2A6146,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12450,4683,2010AA - NM1 - 03-06 Billing Provider Last Name,BillingProviderLastName,2010AA - NM1 - 03-06 Billing Provider Last Name,Y,N,,#ClaimLines,,,,,,,0874131E-AE3A-4383-B7D8-0BE4B392C8C4,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12451,4683,2010AA - NM1 - 03-06 Billing Provider First Name,BillingProviderFirstName,2010AA - NM1 - 03-06 Billing Provider First Name,Y,N,,#ClaimLines,,,,,,,08F00914-B348-419C-94A1-A9C2BAA88B8C,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12452,4683,2010AA - NM1 - 08 Billing Provider ID Qualifier,PayToProviderIdType,2010AA - NM1 - 08 Billing Provider ID Qualifier,N,N,,#ClaimLines,,,,,,,650E474B-AF30-4351-8D00-76BA6E001A50,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,Y,2024-01-08 00:21:13.823
12453,4683,2010AA - NM1 - 09 Billing Provider ID,BillingProviderNPI,2010AA - NM1 - 09 Billing Provider ID,Y,N,,#ClaimLines,,,,,,,88FB9DD0-CFC0-4BF1-AFAC-4675A34354D5,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-01-08 00:21:13.820,,,
12454,4683,2000A - PRV - 03 Billing Provider Taxonomy Code,BillingTaxonomyCode,2000A - PRV - 03 Billing Provider Taxonomy Code,Y,N,,#ClaimLines,,,,,,,CD4EF8D6-716E-4F4D-AC8B-C4847E1BF1C7,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12455,4683,2000B - SBR - 05 Medicare Insurance Type Code,MedicareInsuranceTypeCode,2000B - SBR - 05 Medicare Insurance Type Code,Y,N,,#ClaimLines,,,,,,,104494A6-7206-4C23-9DEA-CC4774FABD0D,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12456,4683,2300 - CLM - 05:1 Place Of Service Code,PlaceOfServiceCode,2300 - CLM - 05:1 Place Of Service Code,Y,N,,#ClaimLines,,,,,,,A6C81FF3-5FF9-4810-8CEB-0C6AF221AC96,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12457,4683,2300 - CLM - 05:3 Claim Frequency Code,SubmissionReasonCode,2300 - CLM - 05:3 Claim Frequency Code,Y,N,,#ClaimLines,,,,,,,196DC59E-0BF9-4146-B070-FF9BB784F72D,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12458,4683,2300 - NTE - 01 Note Reference Code,ClaimNoteReferenceCode,2300 - NTE - 01 Note Reference Code,Y,N,,#ClaimLines,,,,,,,1C8D734A-126F-4866-AA83-E928844B13B4,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12459,4683,2300 - NTE - 02 Claim Note Text,ClaimNote,2300 - NTE - 02 Claim Note Text,Y,N,,#ClaimLines,,,,,,,9FF6EF21-1DAB-46F7-91D0-F3F3A9C242F1,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12460,4683,2310A - NM1 - 03-06 Referring Provider Name,ReferringProviderFirstName,2310A - NM1 - 03-06 Referring Provider Name,N,N,,#ClaimLines,,,,,,,F78CD073-6D45-4317-9044-77AE44D27020,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-01-08 00:19:31.413,,Y,2024-01-08 00:21:13.823
12461,4683,2310A - NM1 - 03-06 Referring Provider Name,ReferringProviderLastName,2310A - NM1 - 03-06 Referring Provider Name,N,N,,#ClaimLines,,,,,,,60059282-D4F5-4635-B864-4779EEA78184,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-01-08 00:19:31.413,,Y,2024-01-08 00:21:13.823
12462,4683,2310A - NM1 - 09 Referring Provider NPI,ReferringProviderNPI,2310A - NM1 - 09 Referring Provider NPI,Y,N,,#ClaimLines,,,,,,,F90CA720-A848-432B-BB79-56FF80255FBA,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12463,4683,2310A - REF - 02 Referring Provider Secondary ID Qualifier,ReferringProviderIdType,2310A - REF - 02 Referring Provider Secondary ID Qualifier,Y,N,,#ClaimLines,,,,,,,4FAECD58-FB95-4DF3-AD03-3A9D09BFF718,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12464,4683,2310A - REF - 03 Reffering Provider Secondary ID,ReferringProviderId,2310A - REF - 03 Reffering Provider Secondary ID,Y,N,,#ClaimLines,,,,,,,F6DCF51C-8683-4768-887B-6F08DF9F094E,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12465,4683,2310B - NM1 - 03-06 Rendering Provider Name,RenderingProviderLastName,2310B - NM1 - 03-06 Rendering Provider Name,N,N,,#ClaimLines,,,,,,,82FB4702-8031-458D-B7F3-64C4C8F54469,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-01-08 00:19:31.413,,Y,2024-01-08 00:21:13.823
12466,4683,2310B - NM1 - 03-06 Rendering Provider Name,RenderingProviderFirstName,2310B - NM1 - 03-06 Rendering Provider Name,N,N,,#ClaimLines,,,,,,,E789AF87-17F7-4B76-BDB5-6C4E8748F877,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-01-08 00:19:31.413,,Y,2024-01-08 00:21:13.823
12467,4683,2310B - NM1 - 09 Rendering Provider NPI,RenderingProviderNPI,2310B - NM1 - 09 Rendering Provider NPI,Y,N,,#ClaimLines,,,,,,,E1590FDF-7B2A-4126-B0FE-D79E83608E34,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12468,4683,2310B - PRV - 03 Rendering Provider Taxonomy Code,RenderingProviderTaxonomyCode,2310B - PRV - 03 Rendering Provider Taxonomy Code,Y,N,,#ClaimLines,,,,,,,7CC831EA-CE5A-455E-95D3-F68F607F1AAE,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12469,4683,2310B - REF - 02 Rendering Provider Secondary ID Qualifier,RenderingProviderIdType,2310B - REF - 02 Rendering Provider Secondary ID Qualifier,Y,N,,#ClaimLines,,,,,,,514A9EC0-3A53-4692-8631-2DEE792E308B,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12470,4683,2310B - REF - 03 Rendering Provider Secondary ID,RenderingProviderId,2310B - REF - 03 Rendering Provider Secondary ID,Y,N,,#ClaimLines,,,,,,,B64FE340-A77E-4B6F-AAF4-337E4278A121,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12471,4683,2400 - NTE - 01 Note Reference Code,ServiceNoteReferenceCode,2400 - NTE - 01 Note Reference Code,Y,N,,#ClaimLines,,,,,,,F07372F6-D2F4-45AE-B785-4E5B17E8C214,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12472,4683,2400 - NTE - 02 Service Note Text,ServiceNote,2400 - NTE - 02 Service Note Text,Y,N,,#ClaimLines,,,,,,,1802594E-8479-4920-B6F7-FE5924662933,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12473,4683,2400 - SV1 - 05:1 Place Of Service Code,PlaceOfServiceCode,2400 - SV1 - 05:1 Place Of Service Code,Y,N,,#ClaimLines,,,,,,,11D2180F-B812-4B31-A777-5186E382AE1A,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12474,4687,Box 1 Address1,PaymentAddress1,Box 1 Address1,Y,N,,#ClaimLines,,,,,,,45906236-E732-4AF4-81FD-65D2CB7ACB25,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12475,4687,Box1 City,PaymentCity,Box1 City,Y,N,,#ClaimLines,,,,,,,2EBFFC11-0B3B-4571-8BBE-6AE166736C20,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12476,4687,Box1 State,PaymentState,Box1 State,Y,N,,#ClaimLines,,,,,,,9D767F7E-9B8C-4E67-9580-B8D9058AA27F,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12477,4687,Box1 Zip,PaymentZip,Box1 Zip,Y,N,,#ClaimLines,,,,,,,C22FD081-7D98-4FC1-9D01-7227A00C6995,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12478,4687,Box 1 Last Name,BillingProviderLastName,Box 1 Last Name,Y,N,,#ClaimLines,,,,,,,74857375-A653-46FB-A1DA-EBD588FCB09D,EII-2329,2023-06-20 23:41:17.820,EII-127820,2025-05-19 00:02:36.960,,,
12479,4687,Box 1 Phone,PaymentPhone,Box 1 Phone,Y,N,,#ClaimLines,,,,,,,63E5BCFC-06E8-4CFE-AE54-60ED209AAE07,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12480,4687,Box 14 Admission Type Code,OverrideAdmissionTypeCode,Box 14 Admission Type Code,Y,N,,#ClaimLines,,,,,,,DB55D85B-7C4B-4B01-A4BC-3BD01202024C,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 00:31:59.173,,,
12481,4687,Box 15 Admission Source Code,OverrideAdmissionSourceCode,Box 15 Admission Source Code,Y,N,,#ClaimLines,,,,,,,51EE1635-F427-4C93-9A96-A284F8D19B73,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 00:31:59.173,,,
12482,4687,Box 17 Patient Status Code,OverridePatientStatusCode,Box 17 Patient Status Code,Y,N,,#ClaimLines,,,,,,,C0D2757A-6A4A-4AB8-BEB0-B9354F14D9DC,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 00:31:59.173,,,
12483,4687,Box 2 Address,PaymentAddress1,Box 2 Address,N,N,,#ClaimLines,,,,,,,B97B6FEC-7537-4EAB-ACDE-8F63E4A60D9F,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,Y,2024-06-24 00:44:55.433
12484,4687,Box 2 City,PayToPaymentCity,Box 2 City,Y,N,,#ClaimLines,,,,,,,21B746EF-C846-4298-A598-11134B385ECB,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 04:29:20.593,,,
12485,4687,Box 2 State ,PayToPaymentState,Box 2 State ,Y,N,,#ClaimLines,,,,,,,D119D55B-9F75-4D2C-A634-E22DE7584EF8,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 04:29:20.593,,,
12486,4687,Box 2 Zip,PayToPaymentZip,Box 2 Zip,Y,N,,#ClaimLines,,,,,,,E3F10EE5-E9A3-43CC-8A5A-0A26E9248DD3,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 04:29:20.593,,,
12487,4687,Box 2 Name,PayToProviderLastName,Box 2 Name,Y,N,,#ClaimLines,,,,,,,6E274919-EBB9-4C11-961C-FC31374A9D4A,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-10-28 03:56:15.207,,,
12488,4687,Box 4 Type Of Bill - Place of Service,PlaceOfServiceCode,Box 4 Type Of Bill - Place of Service,Y,N,,#ClaimLines,,,,,,,CDA5A89B-E057-42C8-AD34-103986E4EA81,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-10-28 04:09:48.260,,,
12489,4687,Box 4 Type Of Bill - Claim Frequency Code,OverrideClaimFrequencyCode,Box 4 Type Of Bill - Claim Frequency Code,Y,N,,#ClaimLines,,,,,,,6865C709-6D08-473C-A08C-8A922264E01F,EII-2329,2023-06-20 23:41:17.820,EII-2329,2024-06-24 00:31:59.173,,,
12490,4687,Box 5 Fed Tax No.,BillingProviderTaxId,Box 5 Fed Tax No.,Y,N,,#ClaimLines,,,,,,,5CB4F50E-46F3-47EE-95E0-E73B84E91EF4,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12491,4687,Box 56 Facility NPI,BillingProviderNPI,Box 56 Facility NPI,Y,N,,#ClaimLines,,,,,,,C0BA797B-C4B7-4BA6-B0E1-F84CE2D4BF0C,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12492,4687,Box 76 First Name,AttendingProviderFirstName,Box 76 First Name,Y,N,,#ClaimLines,,,,,,,51B7DD6F-2F40-4968-AC77-6AB6413644F0,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12493,4687,Box 76 Last Name,AttendingProviderLastName,Box 76 Last Name,Y,N,,#ClaimLines,,,,,,,53FF7403-AD22-4E36-94A8-39A2D688E2C8,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12494,4687,Box 76 NPI,AttendingProviderId,Box 76 NPI,Y,N,,#ClaimLines,,,,,,,A032F418-AEA7-4D71-8FD1-96B74A27B5C6,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12495,4687,Box 76 Qualifier,AttendingProviderIdType,Box 76 Qualifier,Y,N,,#ClaimLines,,,,,,,DFE77F4F-2152-42C2-ADF3-2A5C6C02A5FD,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12496,4687,Box 77 First Name,OperatingProviderFirstName,Box 77 First Name,Y,N,,#ClaimLines,,,,,,,8E51CA31-8FB9-4B24-BCBD-82B759A6E2E9,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12497,4687,Box 77 Last Name,OperatingProviderLastName,Box 77 Last Name,Y,N,,#ClaimLines,,,,,,,1BFDB8A8-7173-4DD3-BE15-650EB28ED100,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12498,4687,Box 77 NPI,OperatingProviderId,Box 77 NPI,Y,N,,#ClaimLines,,,,,,,A53D02D7-10E0-4135-BA1A-1E1E97038B7B,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12499,4687,Box 77 Qualifier,OperatingProviderIdType,Box 77 Qualifier,Y,N,,#ClaimLines,,,,,,,30BED408-06AD-4A95-B815-AE834BE1EBA4,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12500,4687,Box 78 First Name,Other1ProviderFirstName,Box 78 First Name,Y,N,,#ClaimLines,,,,,,,DE4EF7B0-4C52-4BB4-BC56-9D5F956FF120,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
12501,4687,Box 78 Last Name,Other1ProviderLastName,Box 78 Last Name,Y,N,,#ClaimLines,,,,,,,5A6A7539-F675-478B-BA8F-2B35146CE6CD,EII-2329,2023-06-20 23:41:17.820,EII-2329,2023-06-20 23:41:17.820,,,
